State/UnionTerritory,Date,Confirmed,Deaths,Cured,Daily_New_Cases,TotalSamples,Positive,First Dose Administered,Second Dose Administered,CFR,Positive_Test_Rate,Vaccination_Rate,Risk_Level
Ladakh,2020-10-17,5441,65,4461,48.0,,,,,1.1946333394596582,,,Low Risk
Ladakh,2020-10-18,5534,66,4535,93.0,,,,,1.1926273942898447,,,Low Risk
Ladakh,2020-10-19,5598,66,4615,64.0,,,,,1.1789924973204717,,,Low Risk
Ladakh,2020-10-20,5647,66,4701,49.0,,,,,1.1687621746059855,,,Low Risk
Ladakh,2020-10-21,5695,67,4787,48.0,,,,,1.1764705882352942,,,Low Risk
Ladakh,2020-10-22,5781,68,4865,86.0,,,,,1.1762670818197545,,,Low Risk
Ladakh,2020-10-23,5812,68,4902,31.0,71063.0,,,,1.1699931176875429,,,Low Risk
Ladakh,2020-10-24,5840,68,4984,28.0,71849.0,,,,1.1643835616438356,,,Low Risk
Ladakh,2020-10-25,5913,71,5052,73.0,72336.0,,,,1.2007441231185523,,,Low Risk
Ladakh,2020-10-26,5933,71,5126,20.0,,,,,1.1966964436204282,,,Low Risk
Ladakh,2020-10-27,5978,71,5216,45.0,,,,,1.1876881900301104,,,Low Risk
Ladakh,2020-10-28,6024,73,5262,46.0,,,,,1.2118193891102258,,,Low Risk
Ladakh,2020-10-29,6085,74,5369,61.0,,,,,1.2161051766639277,,,Low Risk
Ladakh,2020-10-30,6139,74,5438,54.0,,,,,1.205408046913178,,,Low Risk
Ladakh,2020-10-31,6194,74,5493,55.0,,,,,1.1947045527930256,,,Low Risk
Ladakh,2020-11-01,6270,75,5539,76.0,76512.0,,,,1.1961722488038278,,,Low Risk
Ladakh,2020-11-02,6287,75,5629,17.0,,,,,1.1929378081756004,,,Low Risk
Ladakh,2020-11-03,6357,76,5671,70.0,,,,,1.1955324838760422,,,Low Risk
Ladakh,2020-11-04,6441,76,5701,84.0,78446.0,,,,1.1799410029498525,,,Low Risk
Ladakh,2020-11-05,6553,79,5772,112.0,,,,,1.2055547077674347,,,Low Risk
Ladakh,2020-11-06,6633,79,5802,80.0,,,,,1.1910146238504447,,,Low Risk
Ladakh,2020-11-07,6718,80,5854,85.0,80291.0,,,,1.1908306043465318,,,Low Risk
Ladakh,2020-11-08,6790,80,5894,72.0,80731.0,,,,1.1782032400589102,,,Low Risk
Ladakh,2020-11-09,6809,84,5960,19.0,81433.0,,,,1.2336613305918638,,,Low Risk
Ladakh,2020-11-10,6934,85,6003,125.0,82192.0,,,,1.2258436688779926,,,Low Risk
Ladakh,2020-11-11,7063,85,6058,129.0,83113.0,,,,1.20345462268158,,,Low Risk
Ladakh,2020-11-12,7134,86,6118,71.0,83893.0,,,,1.2054948135688253,,,Low Risk
Ladakh,2020-11-13,7211,89,6151,77.0,84408.0,,,,1.2342254888364999,,,Low Risk
Ladakh,2020-11-14,7291,89,6213,80.0,84939.0,,,,1.220683033877383,,,Low Risk
Ladakh,2020-11-15,7356,89,6289,65.0,85438.0,,,,1.2098966829798803,,,Low Risk
Ladakh,2020-11-16,7396,89,6385,40.0,85887.0,,,,1.2033531638723636,,,Low Risk
Ladakh,2020-11-17,7493,93,6456,97.0,86477.0,,,,1.2411584145202188,,,Low Risk
Ladakh,2020-11-18,7563,94,6539,70.0,86897.0,,,,1.2428930318656617,,,Low Risk
Ladakh,2020-11-19,7623,94,6605,60.0,87454.0,,,,1.2331103240194148,,,Low Risk
Ladakh,2020-11-20,7714,95,6619,91.0,88006.0,,,,1.2315270935960592,,,Low Risk
Ladakh,2020-11-21,7787,96,6743,73.0,88444.0,,,,1.2328239373314498,,,Low Risk
Ladakh,2020-11-22,7866,98,6856,79.0,,,,,1.245868293923214,,,Low Risk
Ladakh,2020-11-23,7939,100,6911,73.0,89436.0,,,,1.2596044841919638,,,Low Risk
Ladakh,2020-11-24,7945,101,6985,6.0,90344.0,,,,1.2712397734424166,,,Low Risk
Ladakh,2020-11-25,8028,105,7069,83.0,90815.0,,,,1.3079222720478325,,,Low Risk
Ladakh,2020-11-26,8119,108,7125,91.0,91578.0,,,,1.3302130804286243,,,Low Risk
Ladakh,2020-11-27,8228,113,7154,109.0,,,,,1.3733592610597958,,,Low Risk
Ladakh,2020-11-28,8272,114,7254,44.0,92542.0,,,,1.3781431334622825,,,Low Risk
Ladakh,2020-11-29,8328,116,7327,56.0,93077.0,,,,1.392891450528338,,,Low Risk
Ladakh,2020-11-30,8403,116,7409,75.0,,,,,1.3804593597524693,,,Low Risk
Ladakh,2020-12-01,8415,117,7489,12.0,94356.0,,,,1.3903743315508021,,,Low Risk
Ladakh,2020-12-02,8477,119,7565,62.0,95168.0,,,,1.4037985136251032,,,Low Risk
Ladakh,2020-12-03,8623,119,7642,146.0,95672.0,,,,1.3800301519192857,,,Low Risk
Ladakh,2020-12-04,8691,119,7713,68.0,,,,,1.3692325394085836,,,Low Risk
Ladakh,2020-12-05,8732,120,7752,41.0,96751.0,,,,1.3742556115437472,,,Low Risk
Ladakh,2020-12-06,8840,120,7836,108.0,97308.0,,,,1.3574660633484164,,,Low Risk
Ladakh,2020-12-07,8893,120,7917,53.0,,,,,1.3493759136399415,,,Low Risk
Ladakh,2020-12-08,8896,121,8014,3.0,99110.0,,,,1.3601618705035972,,,Low Risk
Ladakh,2020-12-09,8969,122,8056,73.0,,,,,1.3602408295239157,,,Low Risk
Ladakh,2020-12-10,9045,122,8104,76.0,,,,,1.3488114980652295,,,Low Risk
Ladakh,2020-12-11,9071,122,8175,26.0,99590.0,,,,1.3449454304927793,,,Low Risk
Ladakh,2020-12-12,9112,123,8192,41.0,99966.0,,,,1.3498683055311675,,,Low Risk
Ladakh,2020-12-13,9138,123,8252,26.0,100315.0,,,,1.3460275771503611,,,Low Risk
Ladakh,2020-12-14,9155,123,8383,17.0,100634.0,,,,1.3435281267067176,,,Low Risk
Ladakh,2020-12-15,9166,123,8429,11.0,100926.0,,,,1.3419157756927778,,,Low Risk
Ladakh,2020-12-16,9217,123,8469,51.0,101224.0,,,,1.334490615167625,,,Low Risk
Ladakh,2020-12-17,9238,123,8579,21.0,,,,,1.331457025330158,,,Low Risk
Ladakh,2020-12-18,9243,123,8623,5.0,101651.0,,,,1.3307367737747484,,,Low Risk
Ladakh,2020-12-19,9252,124,8655,9.0,101962.0,,,,1.340250756593169,,,Low Risk
Ladakh,2020-12-20,9270,124,8723,18.0,102236.0,,,,1.33764832793959,,,Low Risk
Ladakh,2020-12-21,9279,124,8801,9.0,102480.0,,,,1.3363508998814528,,,Low Risk
Ladakh,2020-12-22,9286,125,8852,7.0,102753.0,,,,1.346112427309929,,,Low Risk
Ladakh,2020-12-23,9296,125,8901,10.0,103073.0,,,,1.3446643717728055,,,Low Risk
Ladakh,2020-12-24,9309,125,8947,13.0,103446.0,,,,1.3427865506499086,,,Low Risk
Ladakh,2020-12-25,9341,126,8969,32.0,103821.0,,,,1.3488919815865539,,,Low Risk
Ladakh,2020-12-26,9355,126,9020,14.0,104165.0,,,,1.3468733297701765,,,Low Risk
Ladakh,2020-12-27,9394,126,9051,39.0,104381.0,,,,1.3412816691505216,,,Low Risk
Ladakh,2020-12-28,9406,126,9072,12.0,104632.0,,,,1.3395704869232405,,,Low Risk
Ladakh,2020-12-29,9411,126,9088,5.0,,,,,1.33885878227606,,,Low Risk
Ladakh,2020-12-30,9436,127,9100,25.0,105350.0,,,,1.3459092835947435,,,Low Risk
Ladakh,2020-12-31,9447,127,9132,11.0,105617.0,,,,1.3443421191912777,,,Low Risk
Ladakh,2021-01-01,9466,127,9144,19.0,106054.0,,,,1.341643777730826,,,Low Risk
Ladakh,2021-01-02,9525,127,9153,59.0,106411.0,,,,1.3333333333333335,,,Low Risk
Ladakh,2021-01-03,9550,127,9163,25.0,106684.0,,,,1.3298429319371727,,,Low Risk
Ladakh,2021-01-04,9556,127,9173,6.0,106951.0,,,,1.3290079531184595,,,Low Risk
Ladakh,2021-01-05,9561,127,9194,5.0,107274.0,,,,1.3283129379771992,,,Low Risk
Ladakh,2021-01-06,9577,127,9215,16.0,107486.0,,,,1.32609376631513,,,Low Risk
Ladakh,2021-01-07,9589,127,9243,12.0,107808.0,,,,1.3244342475753468,,,Low Risk
Ladakh,2021-01-08,9600,127,9258,11.0,108152.0,,,,1.3229166666666667,,,Low Risk
Ladakh,2021-01-09,9601,127,9271,1.0,108370.0,,,,1.3227788772002917,,,Low Risk
Ladakh,2021-01-10,9608,127,9278,7.0,108685.0,,,,1.3218151540383014,,,Low Risk
Ladakh,2021-01-11,9618,127,9294,10.0,109004.0,,,,1.320440840091495,,,Low Risk
Ladakh,2021-01-12,9621,127,9311,3.0,109427.0,,,,1.3200291030038458,,,Low Risk
Ladakh,2021-01-13,9634,128,9326,13.0,109774.0,,,,1.3286277766244552,,,Low Risk
Ladakh,2021-01-14,9639,128,9375,5.0,110068.0,,,,1.3279385828405437,,,Low Risk
Ladakh,2021-01-15,9646,128,9404,7.0,,,,,1.3269749118805723,,,Low Risk
Ladakh,2021-01-16,9648,128,9416,2.0,,,9.0,0.0,1.3266998341625207,,8.999999999999999e-05,Low Risk
Ladakh,2021-01-17,9649,128,9428,1.0,,,9.0,0.0,1.326562338066121,,8.999999999999999e-05,Low Risk
Ladakh,2021-01-18,9656,128,9437,7.0,,,64.0,0.0,1.3256006628003314,,0.0006399999999999999,Low Risk
Ladakh,2021-01-19,9657,128,9448,1.0,,,64.0,0.0,1.3254633944289118,,0.0006399999999999999,Low Risk
Ladakh,2021-01-20,9662,129,9454,5.0,,,66.0,0.0,1.3351273028358517,,0.00066,Low Risk
Ladakh,2021-01-21,9668,129,9463,6.0,,,66.0,0.0,1.3342987174182872,,0.00066,Low Risk
Ladakh,2021-01-22,9673,129,9471,5.0,,,164.0,0.0,1.3336090147834176,,0.00164,Low Risk
Ladakh,2021-01-23,9673,129,9476,0.0,,,330.0,0.0,1.3336090147834176,,0.0033000000000000004,Low Risk
Ladakh,2021-01-24,9675,129,9484,2.0,,,337.0,0.0,1.3333333333333335,,0.0033699999999999997,Low Risk
Ladakh,2021-01-25,9687,129,9493,12.0,,,461.0,0.0,1.3316816351811707,,0.00461,Low Risk
Ladakh,2021-01-26,9687,129,9504,0.0,,,461.0,0.0,1.3316816351811707,,0.00461,Low Risk
Ladakh,2021-01-27,9688,129,9508,1.0,,,642.0,0.0,1.3315441783649877,,0.00642,Low Risk
Ladakh,2021-01-28,9688,129,9511,0.0,,,652.0,0.0,1.3315441783649877,,0.00652,Low Risk
Ladakh,2021-01-29,9705,129,9513,17.0,,,823.0,0.0,1.3292117465224111,,0.00823,Low Risk
Ladakh,2021-01-30,9714,129,9517,9.0,,,959.0,0.0,1.3279802347127856,,0.00959,Low Risk
Ladakh,2021-01-31,9719,130,9519,5.0,,,959.0,0.0,1.3375861714168125,,0.00959,Low Risk
Ladakh,2021-02-01,9720,130,9523,1.0,,,1065.0,0.0,1.337448559670782,,0.01065,Low Risk
Ladakh,2021-02-02,9724,130,9526,4.0,,,1065.0,0.0,1.3368983957219251,,0.01065,Low Risk
Ladakh,2021-02-03,9726,130,9530,2.0,,,1342.0,0.0,1.3366234834464321,,0.013420000000000001,Low Risk
Ladakh,2021-02-04,9735,130,9535,9.0,,,1342.0,0.0,1.335387776065742,,0.013420000000000001,Low Risk
Ladakh,2021-02-05,9740,130,9538,5.0,,,1578.0,0.0,1.3347022587268993,,0.01578,Low Risk
Ladakh,2021-02-06,9743,130,9541,3.0,,,1817.0,0.0,1.3342912860515244,,0.01817,Low Risk
Ladakh,2021-02-07,9744,130,9542,1.0,,,1817.0,0.0,1.3341543513957306,,0.01817,Low Risk
Ladakh,2021-02-08,9747,130,9545,3.0,,,2064.0,0.0,1.3337437160151842,,0.02064,Low Risk
Ladakh,2021-02-09,9753,130,9552,6.0,,,2158.0,0.0,1.3329232031169895,,0.02158,Low Risk
Ladakh,2021-02-10,9758,130,9569,5.0,,,2379.0,0.0,1.332240213158434,,0.023790000000000002,Low Risk
Ladakh,2021-02-11,9762,130,9572,4.0,,,2597.0,0.0,1.3316943249334154,,0.025970000000000003,Low Risk
Ladakh,2021-02-12,9762,130,9580,0.0,,,2695.0,0.0,1.3316943249334154,,0.026949999999999998,Low Risk
Ladakh,2021-02-13,9763,130,9583,1.0,,,2831.0,71.0,1.3315579227696404,,0.02831,Low Risk
Ladakh,2021-02-14,9765,130,9586,2.0,,,2831.0,71.0,1.3312852022529442,,0.02831,Low Risk
Ladakh,2021-02-15,9767,130,9592,2.0,,,2887.0,127.0,1.3310125934268455,,0.028870000000000003,Low Risk
Ladakh,2021-02-16,9773,130,9595,6.0,,,3433.0,169.0,1.330195436406426,,0.03433,Low Risk
Ladakh,2021-02-17,9779,130,9601,6.0,,,3931.0,231.0,1.3293792821351875,,0.039310000000000005,Low Risk
Ladakh,2021-02-18,9782,130,9604,3.0,,,4284.0,288.0,1.328971580453895,,0.04284,Low Risk
Ladakh,2021-02-19,9783,130,9605,1.0,,,5175.0,356.0,1.3288357354594704,,0.05175,Low Risk
Ladakh,2021-02-20,9785,130,9614,2.0,,,5783.0,600.0,1.3285641287685233,,0.05783,Low Risk
Ladakh,2021-02-21,9786,130,9616,1.0,,,6021.0,600.0,1.3284283670549764,,0.06021000000000001,Low Risk
Ladakh,2021-02-22,9786,130,9617,0.0,,,6748.0,712.0,1.3284283670549764,,0.06748,Low Risk
Ladakh,2021-02-23,9787,130,9620,1.0,,,7719.0,713.0,1.328292633084704,,0.07719,Low Risk
Ladakh,2021-02-24,9796,130,9621,9.0,,,8396.0,847.0,1.3270722743977135,,0.08396,Low Risk
Ladakh,2021-02-25,9807,130,9624,11.0,,,8887.0,847.0,1.325583766697257,,0.08886999999999999,Low Risk
Ladakh,2021-02-26,9814,130,9628,7.0,,,9412.0,929.0,1.3246382718565315,,0.09412,Low Risk
Ladakh,2021-02-27,9816,130,9632,2.0,,,9412.0,929.0,1.3243683781581093,,0.09412,Low Risk
Ladakh,2021-02-28,9818,130,9634,2.0,,,9412.0,929.0,1.3240985944184152,,0.09412,Low Risk
Ladakh,2021-03-01,9818,130,9635,0.0,,,9412.0,929.0,1.3240985944184152,,0.09412,Low Risk
Ladakh,2021-03-02,9819,130,9643,1.0,,,9990.0,1140.0,1.323963743762094,,0.09990000000000002,Low Risk
Ladakh,2021-03-03,9819,130,9645,0.0,,,10778.0,1427.0,1.323963743762094,,0.10778,Low Risk
Ladakh,2021-03-04,9821,130,9649,2.0,,,11538.0,1510.0,1.3236941248345382,,0.11538,Low Risk
Ladakh,2021-03-05,9824,130,9651,3.0,,,12393.0,1746.0,1.3232899022801303,,0.12393,Low Risk
Ladakh,2021-03-06,9826,130,9654,2.0,,,14387.0,1978.0,1.3230205577040504,,0.14387,Low Risk
Ladakh,2021-03-07,9830,130,9656,4.0,,,14387.0,1978.0,1.3224821973550356,,0.14387,Low Risk
Ladakh,2021-03-08,9831,130,9657,1.0,,,16882.0,2214.0,1.3223476757196622,,0.16882,Low Risk
Ladakh,2021-03-09,9833,130,9659,2.0,,,18159.0,2296.0,1.322078714532696,,0.18159,Low Risk
Ladakh,2021-03-10,9835,130,9662,2.0,,,21085.0,2499.0,1.3218098627351298,,0.21085,Low Risk
Ladakh,2021-03-11,9835,130,9662,0.0,,,23882.0,2713.0,1.3218098627351298,,0.23882,Low Risk
Ladakh,2021-03-12,9838,130,9669,3.0,,,26413.0,2802.0,1.3214067899979671,,0.26413000000000003,Low Risk
Ladakh,2021-03-13,9846,130,9686,8.0,,,28917.0,2898.0,1.3203331302051595,,0.28917,Low Risk
Ladakh,2021-03-14,9847,130,9686,1.0,,,29485.0,2900.0,1.3201990453945365,,0.29485,Low Risk
Ladakh,2021-03-15,9847,130,9686,0.0,,,31760.0,2923.0,1.3201990453945365,,0.3176,Low Risk
Ladakh,2021-03-16,9852,130,9688,5.0,,,35573.0,3353.0,1.319529029638652,,0.35573,Low Risk
Ladakh,2021-03-17,9863,130,9690,11.0,,,37044.0,3682.0,1.318057386190814,,0.37044,Low Risk
Ladakh,2021-03-18,9865,130,9691,2.0,,,37810.0,4223.0,1.3177901672579828,,0.3781,Low Risk
Ladakh,2021-03-19,9876,130,9695,11.0,,,38440.0,4749.0,1.3163223977318752,,0.3844,Low Risk
Ladakh,2021-03-20,9881,130,9698,5.0,,,38954.0,5215.0,1.3156563100900718,,0.38954,Low Risk
Ladakh,2021-03-21,9906,130,9703,25.0,,,39005.0,5229.0,1.3123359580052494,,0.39005,Low Risk
Ladakh,2021-03-22,9908,130,9704,2.0,,,39419.0,5716.0,1.3120710536939846,,0.39419,Low Risk
Ladakh,2021-03-23,9920,130,9707,12.0,,,39767.0,6047.0,1.310483870967742,,0.39766999999999997,Low Risk
Ladakh,2021-03-24,9929,130,9709,9.0,,,39950.0,6143.0,1.3092960016114412,,0.3995,Low Risk
Ladakh,2021-03-25,9942,130,9711,13.0,,,40010.0,6251.0,1.307583987125327,,0.4001,Low Risk
Ladakh,2021-03-26,9948,130,9713,6.0,,,40083.0,6378.0,1.3067953357458786,,0.40083,Low Risk
Ladakh,2021-03-27,9965,130,9724,17.0,,,40195.0,6395.0,1.3045659809332664,,0.40195,Low Risk
Ladakh,2021-03-28,9974,130,9727,9.0,,,40194.0,6395.0,1.3033888109083618,,0.40194,Low Risk
Ladakh,2021-03-29,9974,130,9736,0.0,,,40193.0,6395.0,1.3033888109083618,,0.40193,Low Risk
Ladakh,2021-03-30,10007,130,9742,33.0,,,40215.0,6430.0,1.299090636554412,,0.40215,Low Risk
Ladakh,2021-03-31,10119,130,9767,112.0,,,40372.0,6500.0,1.2847119280561319,,0.40372,Low Risk
Ladakh,2021-04-01,10157,130,9771,38.0,,,43815.0,6547.0,1.2799054839027273,,0.43815,Low Risk
Ladakh,2021-04-02,10175,130,9778,18.0,,,49045.0,6586.0,1.2776412776412778,,0.49045,Low Risk
Ladakh,2021-04-03,10189,130,9781,14.0,,,52707.0,6631.0,1.2758857591520267,,0.5270699999999999,Low Risk
Ladakh,2021-04-04,10226,130,9790,37.0,,,55578.0,6636.0,1.2712693135145707,,0.5557799999999999,Low Risk
Ladakh,2021-04-05,10255,130,9802,29.0,,,58417.0,6672.0,1.2676743052169674,,0.58417,Low Risk
Ladakh,2021-04-06,10303,130,9810,48.0,,,59863.0,6750.0,1.2617684169659322,,0.59863,Low Risk
Ladakh,2021-04-07,10353,130,9824,50.0,,,62372.0,7019.0,1.25567468366657,,0.62372,Low Risk
Ladakh,2021-04-08,10412,130,9836,59.0,,,63903.0,7356.0,1.2485593545908567,,0.63903,Low Risk
Ladakh,2021-04-09,10503,130,9868,91.0,,,64284.0,7676.0,1.23774159763877,,0.64284,Low Risk
Ladakh,2021-04-10,10619,130,9932,116.0,,,64518.0,7913.0,1.2242207364158584,,0.64518,Low Risk
Ladakh,2021-04-11,10765,131,10023,146.0,,,65236.0,8161.0,1.2169066418950303,,0.65236,Low Risk
Ladakh,2021-04-12,10780,131,10037,15.0,,,66115.0,8493.0,1.215213358070501,,0.66115,Low Risk
Ladakh,2021-04-13,10905,131,10053,125.0,,,66540.0,8779.0,1.2012838147638698,,0.6654,Low Risk
Ladakh,2021-04-14,11070,131,10088,165.0,,,66813.0,9092.0,1.183378500451671,,0.66813,Low Risk
Ladakh,2021-04-15,11278,132,10095,208.0,,,66918.0,9552.0,1.1704202872849796,,0.66918,Low Risk
Ladakh,2021-04-16,11464,132,10167,186.0,,,67005.0,9963.0,1.1514305652477321,,0.67005,Low Risk
Ladakh,2021-04-17,11709,132,10214,245.0,,,67157.0,10662.0,1.1273379451703818,,0.67157,Low Risk
Ladakh,2021-04-18,12071,133,10267,362.0,,,67185.0,10672.0,1.101814265595228,,0.67185,Low Risk
Ladakh,2021-04-19,12131,133,10351,60.0,,,67732.0,12863.0,1.0963646855164455,,0.67732,Low Risk
Ladakh,2021-04-20,12306,133,10474,175.0,,,68954.0,15683.0,1.0807736063708762,,0.68954,Low Risk
Ladakh,2021-04-21,12556,134,10610,250.0,,,69995.0,18417.0,1.0672188595093979,,0.69995,Low Risk
Ladakh,2021-04-22,12739,134,10630,183.0,,,70599.0,20711.0,1.0518879032891122,,0.70599,Low Risk
Ladakh,2021-04-23,12937,135,10761,198.0,191160.0,,71353.0,22963.0,1.0435185900904382,,0.71353,Low Risk
Ladakh,2021-04-24,13089,135,10920,152.0,,,71714.0,24825.0,1.031400412560165,,0.71714,Low Risk
Ladakh,2021-04-25,13237,136,11129,148.0,,,71734.0,25222.0,1.0274231321296365,,0.71734,Low Risk
Ladakh,2021-04-26,13357,138,11192,120.0,,,72754.0,28149.0,1.0331661301190387,,0.72754,Low Risk
Ladakh,2021-04-27,13502,138,11507,145.0,,,73508.0,30209.0,1.022070804325285,,0.7350800000000001,Low Risk
Ladakh,2021-04-28,13642,139,11800,140.0,197926.0,,73967.0,31841.0,1.0189121829643746,,0.73967,Low Risk
Ladakh,2021-04-29,13758,139,11937,116.0,199107.0,,74391.0,33014.0,1.0103212676261084,,0.74391,Low Risk
Ladakh,2021-04-30,13866,140,12129,108.0,200311.0,,74571.0,33595.0,1.0096639261502958,,0.74571,Low Risk
Ladakh,2021-05-01,13969,143,12376,103.0,201519.0,,74984.0,34458.0,1.0236953253633045,,0.74984,Low Risk
Ladakh,2021-05-02,14086,144,12542,117.0,202708.0,,75065.0,34631.0,1.0222916370864688,,0.75065,Low Risk
Ladakh,2021-05-03,14226,145,12735,140.0,203524.0,,75744.0,35326.0,1.0192605089273161,,0.75744,Low Risk
Ladakh,2021-05-04,14315,148,12884,89.0,205687.0,,77322.0,35581.0,1.0338805448829897,,0.77322,Low Risk
Ladakh,2021-05-05,14560,151,13035,245.0,208361.0,,79276.0,35885.0,1.037087912087912,,0.79276,Low Risk
Ladakh,2021-05-06,14811,151,13166,251.0,210244.0,,81061.0,36172.0,1.0195125244750523,,0.8106099999999999,Low Risk
Ladakh,2021-05-07,14909,151,13326,98.0,212898.0,,81960.0,36339.0,1.0128110537259374,,0.8196,Low Risk
Ladakh,2021-05-08,15023,152,13471,114.0,215228.0,,83032.0,36488.0,1.0117819343673036,,0.8303200000000001,Low Risk
Ladakh,2021-05-09,15179,153,13614,156.0,216152.0,,83169.0,36492.0,1.0079715396271165,,0.83169,Low Risk
Ladakh,2021-05-10,15317,155,13719,138.0,218437.0,,84093.0,36742.0,1.0119475093033883,,0.84093,Low Risk
Ladakh,2021-05-11,15429,157,13825,112.0,220429.0,,84630.0,36899.0,1.0175643269168448,,0.8463,Low Risk
Ladakh,2021-05-12,15564,157,13955,135.0,224121.0,,85240.0,36978.0,1.0087381135954767,,0.8524,Low Risk
Ladakh,2021-05-13,15807,158,14102,243.0,226076.0,,85688.0,37112.0,0.9995571582210414,,0.85688,Low Risk
Ladakh,2021-05-14,15916,161,14208,109.0,228133.0,,85688.0,37112.0,1.0115606936416186,,0.85688,Low Risk
Ladakh,2021-05-15,16156,163,14439,240.0,229620.0,,86645.0,37252.0,1.008913097301312,,0.86645,Low Risk
Ladakh,2021-05-16,16333,165,14619,177.0,230468.0,,86645.0,37252.0,1.010224698463234,,0.86645,Low Risk
Ladakh,2021-05-17,16452,165,14741,119.0,232702.0,,87501.0,37255.0,1.0029175784099198,,0.8750100000000001,Low Risk
Ladakh,2021-05-18,16582,165,14875,130.0,234315.0,,88488.0,37259.0,0.9950548787842239,,0.88488,Low Risk
Ladakh,2021-05-19,16784,170,15031,202.0,235737.0,,89715.0,37259.0,1.0128693994280267,,0.89715,Low Risk
Ladakh,2021-05-20,16918,171,15158,134.0,237486.0,,91064.0,37259.0,1.0107577727863815,,0.9106400000000001,Low Risk
Ladakh,2021-05-21,17025,172,15264,107.0,239407.0,,93073.0,37259.0,1.0102790014684286,,0.93073,Low Risk
Ladakh,2021-05-22,17146,173,15374,121.0,240847.0,,94805.0,37259.0,1.0089816866907733,,0.94805,Low Risk
Ladakh,2021-05-23,17277,176,15585,131.0,241657.0,,94878.0,37259.0,1.0186953753545176,,0.94878,Low Risk
Ladakh,2021-05-24,17407,178,15707,130.0,244685.0,,96802.0,37265.0,1.0225771241454586,,0.96802,Low Risk
Ladakh,2021-05-25,17532,178,15891,125.0,247238.0,,99028.0,37266.0,1.0152863335614877,,0.9902799999999999,Low Risk
Ladakh,2021-05-26,17810,179,16070,278.0,249642.0,,101188.0,37266.0,1.0050533408197642,,1.0118800000000001,Low Risk
Ladakh,2021-05-27,18045,181,16200,235.0,252883.0,,107044.0,37277.0,1.003047935716265,,1.0704399999999998,Low Risk
Ladakh,2021-05-28,18186,185,16345,141.0,254875.0,,112814.0,37278.0,1.0172660288133728,,1.1281400000000001,Low Risk
Ladakh,2021-05-29,18310,187,16517,124.0,257146.0,,116836.0,37279.0,1.0212998361551064,,1.16836,Low Risk
Ladakh,2021-05-30,18448,187,16658,138.0,259110.0,,116856.0,37279.0,1.013660017346054,,1.16856,Low Risk
Ladakh,2021-05-31,18497,188,16754,49.0,262237.0,,122206.0,37290.0,1.0163810347623938,,1.22206,Low Risk
Ladakh,2021-06-01,18662,189,16859,165.0,265523.0,,126864.0,37291.0,1.0127531882970742,,1.26864,Low Risk
Ladakh,2021-06-02,18750,190,16979,88.0,267891.0,,130639.0,37295.0,1.0133333333333332,,1.30639,Low Risk
Ladakh,2021-06-03,18841,191,17119,91.0,271206.0,,134095.0,37300.0,1.0137466164216336,,1.3409499999999999,Low Risk
Ladakh,2021-06-04,18954,193,17256,113.0,274174.0,,137598.0,37301.0,1.0182547219584257,,1.37598,Low Risk
Ladakh,2021-06-05,19076,194,17528,122.0,276524.0,,140366.0,37312.0,1.0169846928077164,,1.40366,Low Risk
Ladakh,2021-06-06,19147,195,17782,71.0,278229.0,,140369.0,37312.0,1.0184363085600878,,1.4036899999999999,Low Risk
Ladakh,2021-06-07,19197,195,17913,50.0,280494.0,,142943.0,37326.0,1.015783716205657,,1.42943,Low Risk
Ladakh,2021-06-08,19258,195,18052,61.0,284117.0,,144376.0,37338.0,1.0125662062519474,,1.44376,Low Risk
Ladakh,2021-06-09,19330,195,18194,72.0,286363.0,,146030.0,37346.0,1.0087946197620279,,1.4603,Low Risk
Ladakh,2021-06-10,19385,195,18265,55.0,289186.0,,148313.0,37361.0,1.0059324219757546,,1.48313,Low Risk
Ladakh,2021-06-11,19475,197,18425,90.0,291491.0,,151780.0,37363.0,1.011553273427471,,1.5178,Low Risk
Ladakh,2021-06-12,19506,197,18513,31.0,293941.0,,153682.0,37381.0,1.0099456577463344,,1.53682,Low Risk
Ladakh,2021-06-13,19544,197,18601,38.0,296612.0,,153685.0,37381.0,1.0079819893573476,,1.53685,Low Risk
Ladakh,2021-06-14,19561,197,18706,17.0,300315.0,,155038.0,37393.0,1.007105976177087,,1.55038,Low Risk
Ladakh,2021-06-15,19611,198,18841,50.0,303421.0,,155927.0,37403.0,1.0096374483708122,,1.55927,Low Risk
Ladakh,2021-06-16,19649,199,18898,38.0,306968.0,,157081.0,37420.0,1.0127741869815257,,1.5708099999999998,Low Risk
Ladakh,2021-06-17,19682,199,18945,33.0,310198.0,,159275.0,37442.0,1.0110761101514074,,1.59275,Low Risk
Ladakh,2021-06-18,19704,200,19022,22.0,313330.0,,160703.0,37452.0,1.0150223304912709,,1.60703,Low Risk
Ladakh,2021-06-19,19730,200,19097,26.0,316147.0,,161809.0,37477.0,1.0136847440446022,,1.6180900000000003,Low Risk
Ladakh,2021-06-20,19783,201,19150,53.0,318865.0,,161809.0,37477.0,1.0160238588687258,,1.6180900000000003,Low Risk
Ladakh,2021-06-21,19805,202,19240,22.0,322895.0,,163217.0,37489.0,1.0199444584700834,,1.6321700000000001,Low Risk
Ladakh,2021-06-22,19838,202,19271,33.0,325979.0,,164799.0,37530.0,1.018247807238633,,1.6479899999999998,Low Risk
